,temp,humidity,maxdailygust,drain_piezo,soilmoisture1,solarradiation
165,25.11111111111111,49.0,17.28435456,0.0,43.0,178.69
166,25.0,49.0,17.28435456,0.0,43.0,180.82
167,25.0,49.0,17.28435456,0.0,43.0,182.95
168,25.11111111111111,49.0,17.28435456,0.0,43.0,181.61
169,25.11111111111111,50.0,17.28435456,0.0,43.0,181.22
170,25.11111111111111,50.0,17.28435456,0.0,43.0,183.03
171,25.11111111111111,49.0,17.28435456,0.0,43.0,186.19
172,25.11111111111111,50.0,17.28435456,0.0,43.0,191.63
173,25.11111111111111,50.0,17.28435456,0.0,43.0,192.34
174,25.11111111111111,50.0,17.28435456,0.0,43.0,167.01
175,25.11111111111111,50.0,17.28435456,0.0,43.0,166.06
176,25.0,51.0,17.28435456,0.0,43.0,181.77
177,25.0,50.0,17.28435456,0.0,43.0,193.29
178,25.0,50.0,17.28435456,0.0,43.0,206.0
179,25.0,50.0,17.28435456,0.0,43.0,214.44
180,25.0,50.0,17.28435456,0.0,43.0,215.07
181,25.11111111111111,50.0,17.28435456,0.0,43.0,211.76
182,25.11111111111111,50.0,17.28435456,0.0,43.0,206.95
183,25.0,50.0,17.28435456,0.0,43.0,204.34
184,24.77777777777777,51.0,17.28435456,0.0,43.0,201.26
185,24.72222222222222,51.0,17.28435456,0.0,43.0,195.97
186,24.72222222222222,50.0,17.28435456,0.0,43.0,195.26
187,24.611111111111107,50.0,17.28435456,0.0,43.0,198.82
188,24.611111111111107,50.0,17.28435456,0.0,43.0,204.97
189,24.72222222222222,49.0,17.28435456,0.0,43.0,211.44
190,24.88888888888889,48.0,17.28435456,0.0,43.0,215.86
191,25.0,49.0,17.28435456,0.0,43.0,222.18
192,25.11111111111111,48.0,17.28435456,0.0,43.0,223.52
193,25.11111111111111,49.0,17.28435456,0.0,43.0,218.15
194,25.11111111111111,49.0,17.28435456,0.0,43.0,210.18
195,25.222222222222225,49.0,17.28435456,0.0,43.0,196.13
196,25.222222222222225,49.0,17.28435456,0.0,43.0,185.4
197,25.222222222222225,48.0,17.28435456,0.0,43.0,189.03
198,25.11111111111111,48.0,17.28435456,0.0,43.0,186.9
199,25.11111111111111,49.0,17.28435456,0.0,43.0,185.24
200,25.222222222222225,49.0,17.28435456,0.0,43.0,184.14
201,25.72222222222222,51.0,17.28435456,0.0,43.0,263.06
202,25.500000000000004,53.0,17.28435456,0.0,43.0,295.82
203,25.11111111111111,50.0,17.28435456,0.0,42.0,170.32
204,25.0,50.0,17.28435456,0.0,42.0,156.04
205,25.0,51.0,17.28435456,0.0,42.0,149.64
206,25.0,51.0,17.28435456,0.0,42.0,144.67
207,25.0,51.0,17.28435456,0.0,42.0,141.12
208,25.0,51.0,17.28435456,0.0,42.0,138.75
209,25.11111111111111,50.0,17.28435456,0.0,42.0,177.19
210,24.77777777777777,53.0,17.28435456,0.0,42.0,104.1
211,24.77777777777777,52.0,17.28435456,0.0,42.0,107.26
212,24.77777777777777,52.0,17.28435456,0.0,42.0,113.81
213,24.88888888888889,51.0,17.28435456,0.0,42.0,120.99
214,24.88888888888889,51.0,17.28435456,0.0,42.0,133.31
215,24.88888888888889,51.0,17.28435456,0.0,42.0,146.33
216,25.0,51.0,17.28435456,0.0,42.0,153.43
217,25.0,51.0,17.28435456,0.0,42.0,156.27
218,25.0,51.0,17.28435456,0.0,42.0,160.3
219,25.0,51.0,17.28435456,0.0,42.0,159.59
220,25.0,51.0,17.28435456,0.0,42.0,155.72
221,25.0,51.0,17.28435456,0.0,42.0,148.62
222,25.0,51.0,17.28435456,0.0,42.0,141.99
223,24.88888888888889,52.0,17.28435456,0.0,42.0,133.94
224,24.88888888888889,52.0,17.28435456,0.0,42.0,126.84
225,24.88888888888889,52.0,17.28435456,0.0,42.0,99.45
226,24.88888888888889,52.0,17.28435456,0.0,42.0,96.05
227,24.77777777777777,52.0,17.28435456,0.0,42.0,94.16
228,24.77777777777777,52.0,17.28435456,0.0,42.0,93.92
229,24.77777777777777,53.0,17.28435456,0.0,42.0,94.87
230,24.77777777777777,52.0,17.28435456,0.0,42.0,93.69
231,24.77777777777777,52.0,17.28435456,0.0,42.0,89.82
232,24.88888888888889,52.0,17.28435456,0.0,42.0,86.58
233,24.88888888888889,52.0,17.28435456,0.0,42.0,82.72
234,24.88888888888889,51.0,17.28435456,0.0,42.0,81.37
235,24.77777777777777,52.0,17.28435456,0.0,42.0,80.98
236,24.77777777777777,52.0,17.28435456,0.0,42.0,81.61
237,24.77777777777777,52.0,17.28435456,0.0,42.0,81.93
238,24.77777777777777,53.0,17.28435456,0.0,42.0,80.43
239,24.77777777777777,53.0,17.28435456,0.0,42.0,70.96
240,24.77777777777777,53.0,17.28435456,0.0,42.0,61.25
241,24.77777777777777,53.0,17.28435456,0.0,42.0,59.59
242,24.72222222222222,53.0,17.28435456,0.0,42.0,58.96
243,24.72222222222222,53.0,17.28435456,0.0,42.0,58.56
244,24.611111111111107,53.0,17.28435456,0.0,42.0,59.12
245,24.611111111111107,52.0,17.28435456,0.0,42.0,61.25
246,24.611111111111107,53.0,17.28435456,0.0,42.0,64.33
247,24.72222222222222,53.0,17.28435456,0.0,42.0,68.43
248,24.72222222222222,53.0,17.28435456,0.0,42.0,71.03
249,24.72222222222222,53.0,17.28435456,0.0,41.0,83.43
250,24.611111111111107,54.0,17.28435456,0.0,41.0,91.95
251,24.611111111111107,54.0,17.28435456,0.0,41.0,99.05
252,24.611111111111107,54.0,17.28435456,0.0,41.0,105.29
253,24.611111111111107,54.0,17.28435456,0.0,41.0,108.05
254,24.5,54.0,17.28435456,0.0,41.0,101.82
255,24.5,54.0,17.28435456,0.0,41.0,95.11
256,24.5,54.0,17.28435456,0.0,41.0,91.0
257,24.611111111111107,53.0,17.28435456,0.0,41.0,86.42
258,24.611111111111107,53.0,17.28435456,0.0,41.0,84.37
259,24.611111111111107,53.0,17.28435456,0.0,41.0,82.64
260,24.5,53.0,17.28435456,0.0,41.0,82.0
261,24.5,53.0,17.28435456,0.0,41.0,81.53
262,24.388888888888893,54.0,17.28435456,0.0,41.0,82.24
263,24.388888888888893,53.0,17.28435456,0.0,41.0,81.29
264,24.388888888888893,53.0,17.28435456,0.0,41.0,80.82
265,24.388888888888893,54.0,17.28435456,0.0,41.0,81.53
266,24.388888888888893,54.0,17.28435456,0.0,41.0,86.98
267,24.388888888888893,54.0,17.28435456,0.0,41.0,124.15
268,24.5,54.0,17.28435456,0.0,41.0,103.0
269,24.611111111111107,53.0,17.28435456,0.0,41.0,95.11
270,24.611111111111107,53.0,17.28435456,0.0,41.0,97.16
271,24.611111111111107,53.0,17.28435456,0.0,41.0,100.55
272,24.611111111111107,53.0,17.28435456,0.0,41.0,106.71
273,24.611111111111107,53.0,17.28435456,0.0,41.0,118.47
274,24.611111111111107,53.0,17.28435456,0.0,41.0,148.7
275,24.72222222222222,53.0,17.28435456,0.0,41.0,136.54
276,24.77777777777777,53.0,17.28435456,0.0,41.0,127.07
277,24.72222222222222,53.0,17.28435456,0.0,41.0,124.63
278,24.72222222222222,53.0,17.28435456,0.0,41.0,124.15
279,24.611111111111107,54.0,17.28435456,0.0,41.0,119.89
280,24.611111111111107,53.0,17.28435456,0.0,41.0,112.94
281,24.611111111111107,52.0,17.28435456,0.0,41.0,110.1
282,24.611111111111107,52.0,17.28435456,0.0,41.0,137.88
283,24.611111111111107,52.0,17.28435456,0.0,41.0,129.52
284,24.5,52.0,17.28435456,0.0,41.0,103.24
285,24.5,52.0,17.28435456,0.0,41.0,95.74
286,24.5,52.0,17.28435456,0.0,41.0,90.06
287,24.611111111111107,51.0,17.28435456,0.0,41.0,87.06
288,24.611111111111107,51.0,17.28435456,0.0,41.0,84.77
289,24.611111111111107,51.0,17.28435456,0.0,41.0,83.5
290,24.611111111111107,50.0,17.28435456,0.0,41.0,81.45
291,24.611111111111107,50.0,17.28435456,0.0,41.0,80.03
292,24.611111111111107,51.0,17.28435456,0.0,41.0,81.22
293,24.611111111111107,50.0,17.28435456,0.0,41.0,84.85
294,24.611111111111107,50.0,17.28435456,0.0,41.0,88.56
295,24.611111111111107,50.0,17.28435456,0.0,41.0,93.45
296,24.611111111111107,50.0,17.28435456,0.0,41.0,95.19
297,24.611111111111107,49.0,17.28435456,0.0,41.0,95.82
298,24.611111111111107,50.0,17.28435456,0.0,41.0,95.19
299,24.611111111111107,49.0,17.28435456,0.0,41.0,93.53
300,24.611111111111107,49.0,17.28435456,0.0,41.0,92.9
301,24.611111111111107,49.0,17.28435456,0.0,41.0,91.79
302,24.611111111111107,49.0,17.28435456,0.0,41.0,90.84
303,24.611111111111107,49.0,17.28435456,0.0,41.0,89.42
304,24.611111111111107,49.0,17.28435456,0.0,41.0,88.08
305,24.72222222222222,49.0,17.28435456,0.0,41.0,84.45
306,24.72222222222222,49.0,17.28435456,0.0,41.0,81.69
307,24.72222222222222,49.0,17.28435456,0.0,41.0,76.4
308,24.72222222222222,50.0,17.28435456,0.0,41.0,71.82
309,24.72222222222222,51.0,17.28435456,0.0,41.0,67.56
310,24.72222222222222,51.0,17.28435456,0.0,41.0,63.93
311,24.72222222222222,51.0,17.28435456,0.0,41.0,60.14
312,24.72222222222222,52.0,17.28435456,0.0,41.0,57.7
313,24.611111111111107,50.0,17.28435456,0.0,41.0,55.49
314,24.611111111111107,50.0,17.28435456,0.0,41.0,53.67
315,24.611111111111107,50.0,17.28435456,0.0,41.0,51.93
316,24.611111111111107,49.0,17.28435456,0.0,41.0,49.41
317,24.5,49.0,17.28435456,0.0,41.0,46.17
318,24.5,49.0,17.28435456,0.0,41.0,40.81
319,24.5,49.0,17.28435456,0.0,41.0,37.49
320,24.5,49.0,17.28435456,0.0,41.0,35.44
321,24.5,49.0,17.28435456,0.0,41.0,33.31
322,24.388888888888893,49.0,17.28435456,0.0,41.0,31.33
323,24.388888888888893,50.0,17.28435456,0.0,41.0,29.76
324,24.388888888888893,50.0,17.28435456,0.0,41.0,28.26
325,24.27777777777778,51.0,17.28435456,0.0,41.0,27.78
326,24.222222222222214,51.0,17.28435456,0.0,41.0,27.7
327,24.222222222222214,51.0,17.28435456,0.0,41.0,28.1
328,24.222222222222214,52.0,17.28435456,0.0,41.0,28.89
329,24.111111111111114,52.0,17.28435456,0.0,41.0,29.83
330,24.111111111111114,52.0,17.28435456,0.0,41.0,29.91
331,24.111111111111114,52.0,17.28435456,0.0,41.0,29.68
332,24.0,52.0,17.28435456,0.0,41.0,29.6
333,24.0,52.0,17.28435456,0.0,41.0,29.91
334,24.0,52.0,17.28435456,0.0,41.0,30.54
335,24.0,52.0,17.28435456,0.0,41.0,30.7
336,24.0,52.0,17.28435456,0.0,41.0,30.86
337,24.0,52.0,17.28435456,0.0,41.0,30.78
338,24.0,51.0,17.28435456,0.0,41.0,30.31
339,24.0,52.0,17.28435456,0.0,41.0,29.83
340,24.0,52.0,17.28435456,0.0,41.0,29.28
341,24.0,52.0,17.28435456,0.0,41.0,29.04
342,23.88888888888889,52.0,17.28435456,0.0,41.0,29.04
343,23.88888888888889,52.0,17.28435456,0.0,41.0,29.28
344,23.88888888888889,52.0,17.28435456,0.0,41.0,29.76
345,23.88888888888889,53.0,17.28435456,0.0,41.0,30.23
346,23.88888888888889,54.0,17.28435456,0.0,41.0,30.54
347,23.88888888888889,53.0,17.28435456,0.0,41.0,30.7
348,23.88888888888889,53.0,17.28435456,0.0,41.0,30.7
349,23.88888888888889,52.0,17.28435456,0.0,41.0,30.39
350,23.88888888888889,53.0,17.28435456,0.0,41.0,29.52
351,23.88888888888889,53.0,17.28435456,0.0,41.0,28.33
352,23.77777777777777,53.0,17.28435456,0.0,41.0,26.91
353,23.77777777777777,55.0,17.28435456,0.0,41.0,25.57
354,23.722222222222225,54.0,17.28435456,0.0,41.0,24.15
355,23.722222222222225,54.0,17.28435456,0.0,41.0,22.97
356,23.722222222222225,53.0,17.28435456,0.0,41.0,21.86
357,23.722222222222225,53.0,17.28435456,0.0,41.0,20.99
358,23.77777777777777,54.0,17.28435456,0.0,41.0,20.36
359,23.77777777777777,52.0,17.28435456,0.0,41.0,19.42
360,23.77777777777777,53.0,17.28435456,0.0,41.0,18.78
361,23.77777777777777,53.0,17.28435456,0.0,41.0,18.31
362,23.77777777777777,53.0,17.28435456,0.0,41.0,17.6
363,23.77777777777777,54.0,17.28435456,0.0,41.0,17.21
364,23.722222222222225,53.0,17.28435456,0.0,41.0,16.42
365,23.722222222222225,54.0,17.28435456,0.0,41.0,15.55
366,23.722222222222225,55.0,17.28435456,0.0,41.0,14.52
367,23.61111111111111,56.0,17.28435456,0.0,41.0,13.18
368,23.61111111111111,56.0,17.28435456,0.0,41.0,11.92
369,23.61111111111111,56.0,17.28435456,0.0,41.0,11.05
370,23.5,57.0,17.28435456,0.0,41.0,9.71
371,23.5,57.0,17.28435456,0.0,41.0,8.6
372,23.38888888888889,56.0,17.28435456,0.0,41.0,7.66
373,23.277777777777786,56.0,17.28435456,0.0,41.0,6.63
374,23.277777777777786,56.0,17.28435456,0.0,41.0,6.08
375,23.22222222222222,56.0,17.28435456,0.0,41.0,5.45
376,23.22222222222222,57.0,17.28435456,0.0,41.0,4.89
377,23.111111111111107,57.0,17.28435456,0.0,41.0,4.42
378,23.111111111111107,56.0,17.28435456,0.0,41.0,4.03
379,23.000000000000004,56.0,17.28435456,0.0,41.0,3.71
380,23.000000000000004,57.0,17.28435456,0.0,41.0,3.39
381,22.88888888888889,57.0,17.28435456,0.0,41.0,3.08
382,22.88888888888889,58.0,17.28435456,0.0,41.0,2.76
383,22.88888888888889,59.0,17.28435456,0.0,41.0,2.53
384,22.77777777777778,57.0,17.28435456,0.0,41.0,2.29
385,22.77777777777778,57.0,17.28435456,0.0,41.0,2.13
386,22.722222222222225,58.0,17.28435456,0.0,41.0,1.89
387,22.722222222222225,58.0,17.28435456,0.0,41.0,1.66
388,22.61111111111111,58.0,17.28435456,0.0,41.0,1.5
389,22.5,58.0,17.28435456,0.0,40.0,1.34
390,22.5,58.0,17.28435456,0.0,40.0,1.18
391,22.5,59.0,17.28435456,0.0,40.0,1.03
392,22.38888888888889,59.0,17.28435456,0.0,40.0,0.87
393,22.38888888888889,59.0,17.28435456,0.0,40.0,0.79
394,22.27777777777777,59.0,17.28435456,0.0,40.0,0.71
395,22.27777777777777,59.0,17.28435456,0.0,40.0,0.63
396,22.22222222222222,60.0,17.28435456,0.0,40.0,0.47
397,22.22222222222222,59.0,17.28435456,0.0,40.0,0.47
398,22.11111111111111,59.0,17.28435456,0.0,40.0,0.39
399,22.0,59.0,17.28435456,0.0,40.0,0.32
400,22.0,60.0,17.28435456,0.0,40.0,0.24
401,22.0,61.0,17.28435456,0.0,40.0,0.24
402,21.888888888888893,61.0,17.28435456,0.0,40.0,0.16
403,21.888888888888893,61.0,17.28435456,0.0,40.0,0.16
404,21.77777777777778,61.0,17.28435456,0.0,40.0,0.08
405,21.77777777777778,62.0,17.28435456,0.0,40.0,0.08
406,21.722222222222214,62.0,17.28435456,0.0,40.0,0.08
407,21.722222222222214,62.0,17.28435456,0.0,40.0,0.08
408,21.611111111111114,62.0,17.28435456,0.0,40.0,0.08
409,21.611111111111114,63.0,17.28435456,0.0,40.0,0.0
410,21.611111111111114,62.0,17.28435456,0.0,40.0,0.0
411,21.5,63.0,17.28435456,0.0,40.0,0.0
412,21.5,63.0,17.28435456,0.0,40.0,0.0
413,21.38888888888889,63.0,17.28435456,0.0,40.0,0.0
414,21.38888888888889,64.0,17.28435456,0.0,40.0,0.0
415,21.38888888888889,64.0,17.28435456,0.0,40.0,0.0
416,21.27777777777777,64.0,17.28435456,0.0,40.0,0.0
417,21.27777777777777,64.0,17.28435456,0.0,40.0,0.0
418,21.27777777777777,64.0,17.28435456,0.0,40.0,0.0
419,21.27777777777777,64.0,17.28435456,0.0,40.0,0.0
420,21.222222222222225,64.0,17.28435456,0.0,40.0,0.0
421,21.11111111111111,64.0,17.28435456,0.0,40.0,0.0
422,21.11111111111111,65.0,17.28435456,0.0,40.0,0.0
423,21.11111111111111,64.0,17.28435456,0.0,40.0,0.0
424,21.11111111111111,65.0,17.28435456,0.0,40.0,0.0
425,21.0,65.0,17.28435456,0.0,40.0,0.0
426,21.0,65.0,17.28435456,0.0,40.0,0.0
427,21.0,65.0,17.28435456,0.0,40.0,0.0
428,21.0,65.0,17.28435456,0.0,40.0,0.0
429,21.0,66.0,17.28435456,0.0,40.0,0.0
430,21.0,66.0,17.28435456,0.0,40.0,0.0
431,21.0,66.0,17.28435456,0.0,40.0,0.0
432,20.88888888888889,66.0,17.28435456,0.0,40.0,0.0
433,20.88888888888889,67.0,17.28435456,0.0,40.0,0.0
434,20.88888888888889,66.0,17.28435456,0.0,40.0,0.0
435,20.88888888888889,66.0,17.28435456,0.0,40.0,0.0
436,20.777777777777786,66.0,17.28435456,0.0,40.0,0.0
437,20.777777777777786,67.0,17.28435456,0.0,40.0,0.0
438,20.777777777777786,67.0,17.28435456,0.0,40.0,0.0
439,20.72222222222222,67.0,17.28435456,0.0,40.0,0.0
440,20.72222222222222,67.0,17.28435456,0.0,40.0,0.0
441,20.611111111111107,68.0,17.28435456,0.0,40.0,0.0
442,20.611111111111107,68.0,17.28435456,0.0,40.0,0.0
443,20.611111111111107,68.0,17.28435456,0.0,40.0,0.0
444,20.500000000000004,68.0,17.28435456,0.0,40.0,0.0
445,20.500000000000004,68.0,17.28435456,0.0,40.0,0.0
446,20.38888888888889,68.0,17.28435456,0.0,40.0,0.0
447,20.38888888888889,68.0,17.28435456,0.0,40.0,0.0
448,20.38888888888889,69.0,17.28435456,0.0,40.0,0.0
