time;temp;humidity;maxdailygust;drain_piezo;soilmoisture1;solarradiation
2023-08-22T13:14:52.411608Z;25.27777777777778;48.0;17.28435456;0.0;44.0;120.21
2023-08-22T13:24:01.568933Z;25.27777777777778;48.0;17.28435456;0.0;43.0;139.7
2023-08-22T13:28:05.654520Z;25.222222222222225;49.0;17.28435456;0.0;43.0;157.06
2023-08-22T13:29:06.524017Z;25.222222222222225;48.0;17.28435456;0.0;43.0;162.51
2023-08-22T13:30:07.550444Z;25.11111111111111;49.0;17.28435456;0.0;43.0;169.46
2023-08-22T13:31:08.522658Z;25.11111111111111;49.0;17.28435456;0.0;43.0;172.93
2023-08-22T13:32:09.563791Z;25.11111111111111;49.0;17.28435456;0.0;43.0;178.69
2023-08-22T13:33:10.670970Z;25.0;49.0;17.28435456;0.0;43.0;180.82
2023-08-22T13:34:11.582807Z;25.0;49.0;17.28435456;0.0;43.0;182.95
2023-08-22T13:35:12.606221Z;25.11111111111111;49.0;17.28435456;0.0;43.0;181.61
2023-08-22T13:36:13.515612Z;25.11111111111111;50.0;17.28435456;0.0;43.0;181.22
2023-08-22T13:37:14.597670Z;25.11111111111111;50.0;17.28435456;0.0;43.0;183.03
2023-08-22T13:38:15.727047Z;25.11111111111111;49.0;17.28435456;0.0;43.0;186.19
2023-08-22T13:39:16.599198Z;25.11111111111111;50.0;17.28435456;0.0;43.0;191.63
2023-08-22T13:40:17.649723Z;25.11111111111111;50.0;17.28435456;0.0;43.0;192.34
2023-08-22T13:43:20.983751Z;25.11111111111111;50.0;17.28435456;0.0;43.0;167.01
2023-08-22T13:44:21.676199Z;25.11111111111111;50.0;17.28435456;0.0;43.0;166.06
2023-08-22T13:45:22.689271Z;25.0;51.0;17.28435456;0.0;43.0;181.77
2023-08-22T13:46:23.726294Z;25.0;50.0;17.28435456;0.0;43.0;193.29
2023-08-22T13:47:24.690293Z;25.0;50.0;17.28435456;0.0;43.0;206.0
2023-08-22T13:48:25.822752Z;25.0;50.0;17.28435456;0.0;43.0;214.44
2023-08-22T13:49:26.727176Z;25.0;50.0;17.28435456;0.0;43.0;215.07
2023-08-22T13:50:27.754720Z;25.11111111111111;50.0;17.28435456;0.0;43.0;211.76
2023-08-22T13:51:28.754153Z;25.11111111111111;50.0;17.28435456;0.0;43.0;206.95
2023-08-22T13:52:29.728677Z;25.0;50.0;17.28435456;0.0;43.0;204.34
2023-08-22T13:53:30.249866Z;24.777777777777775;51.0;17.28435456;0.0;43.0;201.26
2023-08-22T13:54:31.113983Z;24.72222222222222;51.0;17.28435456;0.0;43.0;195.97
2023-08-22T13:55:32.226701Z;24.72222222222222;50.0;17.28435456;0.0;43.0;195.26
2023-08-22T13:56:33.243659Z;24.611111111111107;50.0;17.28435456;0.0;43.0;198.82
2023-08-22T13:57:34.130222Z;24.611111111111107;50.0;17.28435456;0.0;43.0;204.97
2023-08-22T13:58:35.320036Z;24.72222222222222;49.0;17.28435456;0.0;43.0;211.44
2023-08-22T13:59:36.638247Z;24.888888888888886;48.0;17.28435456;0.0;43.0;215.86
2023-08-22T14:00:37.246832Z;25.0;49.0;17.28435456;0.0;43.0;222.18
2023-08-22T14:01:38.136410Z;25.11111111111111;48.0;17.28435456;0.0;43.0;223.52
2023-08-22T14:02:39.181152Z;25.11111111111111;49.0;17.28435456;0.0;43.0;218.15
2023-08-22T14:03:40.257024Z;25.11111111111111;49.0;17.28435456;0.0;43.0;210.18
2023-08-22T14:04:41.244992Z;25.222222222222225;49.0;17.28435456;0.0;43.0;196.13
2023-08-22T14:05:42.256824Z;25.222222222222225;49.0;17.28435456;0.0;43.0;185.4
2023-08-22T14:10:47.257276Z;25.222222222222225;48.0;17.28435456;0.0;43.0;189.03
2023-08-22T14:11:48.388142Z;25.11111111111111;48.0;17.28435456;0.0;43.0;186.9
2023-08-22T14:12:49.284994Z;25.11111111111111;49.0;17.28435456;0.0;43.0;185.24
2023-08-22T14:13:50.429157Z;25.222222222222225;49.0;17.28435456;0.0;43.0;184.14
2023-08-22T14:27:03.451315Z;25.72222222222222;51.0;17.28435456;0.0;43.0;263.06
2023-08-22T14:29:05.381726Z;25.500000000000004;53.0;17.28435456;0.0;43.0;295.82
2023-08-22T14:41:17.668349Z;25.11111111111111;50.0;17.28435456;0.0;42.0;170.32
2023-08-22T14:44:20.542641Z;25.0;50.0;17.28435456;0.0;42.0;156.04
2023-08-22T14:45:21.635040Z;25.0;51.0;17.28435456;0.0;42.0;149.64
2023-08-22T14:46:22.721787Z;25.0;51.0;17.28435456;0.0;42.0;144.67
2023-08-22T14:47:23.638881Z;25.0;51.0;17.28435456;0.0;42.0;141.12
2023-08-22T14:48:25.562641Z;25.0;51.0;17.28435456;0.0;42.0;138.75
2023-08-22T14:55:31.062645Z;25.11111111111111;50.0;17.28435456;0.0;42.0;177.19
2023-08-22T15:17:53.288269Z;24.777777777777775;53.0;17.28435456;0.0;42.0;104.1
2023-08-22T15:18:54.390140Z;24.777777777777775;52.0;17.28435456;0.0;42.0;107.26
2023-08-22T15:19:55.300631Z;24.777777777777775;52.0;17.28435456;0.0;42.0;113.81
2023-08-22T15:20:56.415899Z;24.888888888888886;51.0;17.28435456;0.0;42.0;120.99
2023-08-22T15:21:57.328217Z;24.888888888888886;51.0;17.28435456;0.0;42.0;133.31
2023-08-22T15:22:58.327925Z;24.888888888888886;51.0;17.28435456;0.0;42.0;146.33
2023-08-22T15:23:59.450004Z;25.0;51.0;17.28435456;0.0;42.0;153.43
2023-08-22T15:25:00.336311Z;25.0;51.0;17.28435456;0.0;42.0;156.27
2023-08-22T15:26:01.394146Z;25.0;51.0;17.28435456;0.0;42.0;160.3
2023-08-22T15:27:02.384438Z;25.0;51.0;17.28435456;0.0;42.0;159.59
2023-08-22T15:28:03.535233Z;25.0;51.0;17.28435456;0.0;42.0;155.72
2023-08-22T15:29:04.366220Z;25.0;51.0;17.28435456;0.0;42.0;148.62
2023-08-22T15:30:05.376412Z;25.0;51.0;17.28435456;0.0;42.0;141.99
2023-08-22T15:31:06.424926Z;24.888888888888886;52.0;17.28435456;0.0;42.0;133.94
2023-08-22T15:32:07.483893Z;24.888888888888886;52.0;17.28435456;0.0;42.0;126.84
2023-08-22T15:37:12.442398Z;24.888888888888886;52.0;17.28435456;0.0;42.0;99.45
2023-08-22T15:38:13.702984Z;24.888888888888886;52.0;17.28435456;0.0;42.0;96.05
2023-08-22T15:39:14.460586Z;24.777777777777775;52.0;17.28435456;0.0;42.0;94.16
2023-08-22T15:40:15.508202Z;24.777777777777775;52.0;17.28435456;0.0;42.0;93.92
2023-08-22T15:41:16.602072Z;24.777777777777775;53.0;17.28435456;0.0;42.0;94.87
2023-08-22T15:42:17.939036Z;24.777777777777775;52.0;17.28435456;0.0;42.0;93.69
2023-08-22T15:43:18.587581Z;24.777777777777775;52.0;17.28435456;0.0;42.0;89.82
2023-08-22T15:44:19.646926Z;24.888888888888886;52.0;17.28435456;0.0;42.0;86.58
2023-08-22T15:45:20.504901Z;24.888888888888886;52.0;17.28435456;0.0;42.0;82.72
2023-08-22T15:46:21.762863Z;24.888888888888886;51.0;17.28435456;0.0;42.0;81.37
2023-08-22T15:47:22.586950Z;24.777777777777775;52.0;17.28435456;0.0;42.0;80.98
2023-08-22T15:48:23.846246Z;24.777777777777775;52.0;17.28435456;0.0;42.0;81.61
2023-08-22T15:49:24.580535Z;24.777777777777775;52.0;17.28435456;0.0;42.0;81.93
2023-08-22T15:50:25.623115Z;24.777777777777775;53.0;17.28435456;0.0;42.0;80.43
2023-08-22T15:52:27.602319Z;24.777777777777775;53.0;17.28435456;0.0;42.0;70.96
2023-08-22T15:54:29.079034Z;24.777777777777775;53.0;17.28435456;0.0;42.0;61.25
2023-08-22T15:55:29.938790Z;24.777777777777775;53.0;17.28435456;0.0;42.0;59.59
2023-08-22T15:56:30.993972Z;24.72222222222222;53.0;17.28435456;0.0;42.0;58.96
2023-08-22T15:57:32.109218Z;24.72222222222222;53.0;17.28435456;0.0;42.0;58.56
2023-08-22T15:58:33.281665Z;24.611111111111107;53.0;17.28435456;0.0;42.0;59.12
2023-08-22T15:59:34.210279Z;24.611111111111107;52.0;17.28435456;0.0;42.0;61.25
2023-08-22T16:00:35.078971Z;24.611111111111107;53.0;17.28435456;0.0;42.0;64.33
2023-08-22T16:01:36.040133Z;24.72222222222222;53.0;17.28435456;0.0;42.0;68.43
2023-08-22T16:02:37.575423Z;24.72222222222222;53.0;17.28435456;0.0;42.0;71.03
2023-08-22T16:04:39.507472Z;24.72222222222222;53.0;17.28435456;0.0;41.0;83.43
2023-08-22T16:05:40.498309Z;24.611111111111107;54.0;17.28435456;0.0;41.0;91.95
2023-08-22T16:06:41.160267Z;24.611111111111107;54.0;17.28435456;0.0;41.0;99.05
2023-08-22T16:07:42.621048Z;24.611111111111107;54.0;17.28435456;0.0;41.0;105.29
2023-08-22T16:08:43.267279Z;24.611111111111107;54.0;17.28435456;0.0;41.0;108.05
2023-08-22T16:10:45.147970Z;24.499999999999996;54.0;17.28435456;0.0;41.0;101.82
2023-08-22T16:11:46.256216Z;24.499999999999996;54.0;17.28435456;0.0;41.0;95.11
2023-08-22T16:12:47.132176Z;24.499999999999996;54.0;17.28435456;0.0;41.0;91.0
2023-08-22T16:13:48.437045Z;24.611111111111107;53.0;17.28435456;0.0;41.0;86.42
2023-08-22T16:14:49.208281Z;24.611111111111107;53.0;17.28435456;0.0;41.0;84.37
2023-08-22T16:15:50.241857Z;24.611111111111107;53.0;17.28435456;0.0;41.0;82.64
2023-08-22T16:16:51.170528Z;24.499999999999996;53.0;17.28435456;0.0;41.0;82.0
2023-08-22T16:17:52.220518Z;24.499999999999996;53.0;17.28435456;0.0;41.0;81.53
2023-08-22T16:18:53.243263Z;24.388888888888893;54.0;17.28435456;0.0;41.0;82.24
2023-08-22T16:19:54.263949Z;24.388888888888893;53.0;17.28435456;0.0;41.0;81.29
2023-08-22T16:20:55.223569Z;24.388888888888893;53.0;17.28435456;0.0;41.0;80.82
2023-08-22T16:21:56.245992Z;24.388888888888893;54.0;17.28435456;0.0;41.0;81.53
2023-08-22T16:22:57.307711Z;24.388888888888893;54.0;17.28435456;0.0;41.0;86.98
2023-08-22T16:23:58.903336Z;24.388888888888893;54.0;17.28435456;0.0;41.0;124.15
2023-08-22T16:24:59.323065Z;24.499999999999996;54.0;17.28435456;0.0;41.0;103.0
2023-08-22T16:26:00.272059Z;24.611111111111107;53.0;17.28435456;0.0;41.0;95.11
2023-08-22T16:27:01.271845Z;24.611111111111107;53.0;17.28435456;0.0;41.0;97.16
2023-08-22T16:28:02.394791Z;24.611111111111107;53.0;17.28435456;0.0;41.0;100.55
2023-08-22T16:29:03.264469Z;24.611111111111107;53.0;17.28435456;0.0;41.0;106.71
2023-08-22T16:30:04.319382Z;24.611111111111107;53.0;17.28435456;0.0;41.0;118.47
2023-08-22T16:31:05.399958Z;24.611111111111107;53.0;17.28435456;0.0;41.0;148.7
2023-08-22T16:32:06.327728Z;24.72222222222222;53.0;17.28435456;0.0;41.0;136.54
2023-08-22T16:33:07.433127Z;24.777777777777775;53.0;17.28435456;0.0;41.0;127.07
2023-08-22T16:34:08.350187Z;24.72222222222222;53.0;17.28435456;0.0;41.0;124.63
2023-08-22T16:35:09.346619Z;24.72222222222222;53.0;17.28435456;0.0;41.0;124.15
2023-08-22T16:36:10.374980Z;24.611111111111107;54.0;17.28435456;0.0;41.0;119.89
2023-08-22T16:37:11.365748Z;24.611111111111107;53.0;17.28435456;0.0;41.0;112.94
2023-08-22T16:38:12.412906Z;24.611111111111107;52.0;17.28435456;0.0;41.0;110.1
2023-08-22T16:39:13.527865Z;24.611111111111107;52.0;17.28435456;0.0;41.0;137.88
2023-08-22T16:40:14.397079Z;24.611111111111107;52.0;17.28435456;0.0;41.0;129.52
2023-08-22T16:41:15.536531Z;24.499999999999996;52.0;17.28435456;0.0;41.0;103.24
2023-08-22T16:42:16.441216Z;24.499999999999996;52.0;17.28435456;0.0;41.0;95.74
2023-08-22T16:43:17.496182Z;24.499999999999996;52.0;17.28435456;0.0;41.0;90.06
2023-08-22T16:44:18.463671Z;24.611111111111107;51.0;17.28435456;0.0;41.0;87.06
2023-08-22T16:45:19.497379Z;24.611111111111107;51.0;17.28435456;0.0;41.0;84.77
2023-08-22T16:46:20.445901Z;24.611111111111107;51.0;17.28435456;0.0;41.0;83.5
2023-08-22T16:47:21.629741Z;24.611111111111107;50.0;17.28435456;0.0;41.0;81.45
2023-08-22T16:48:22.592767Z;24.611111111111107;50.0;17.28435456;0.0;41.0;80.03
2023-08-22T16:49:23.504997Z;24.611111111111107;51.0;17.28435456;0.0;41.0;81.22
2023-08-22T16:50:24.499938Z;24.611111111111107;50.0;17.28435456;0.0;41.0;84.85
