,uv,temp,drain_piezo,humidity,maxdailygust,soilmoisture2,solarradiation
12089,2.0,20.88888888888889,0.8890000000000001,68.0,31.31783424,24.0,246.33
12090,2.0,20.72222222222222,0.8890000000000001,68.0,33.84450432,24.0,246.8
12091,2.0,20.72222222222222,0.8890000000000001,68.0,33.84450432,24.0,231.89
12092,2.0,20.777777777777786,0.8890000000000001,68.0,33.84450432,24.0,263.93
12093,2.0,20.777777777777786,0.8890000000000001,67.0,33.84450432,24.0,220.76
12094,1.0,20.777777777777786,0.8890000000000001,67.0,33.84450432,24.0,211.52
12095,2.0,20.72222222222222,0.8890000000000001,67.0,33.84450432,24.0,225.73
12096,2.0,20.72222222222222,0.8890000000000001,68.0,33.84450432,24.0,218.94
12097,1.0,20.72222222222222,0.8890000000000001,67.0,33.84450432,24.0,210.73
12098,1.0,20.72222222222222,0.8890000000000001,68.0,33.84450432,24.0,183.35
12099,1.0,20.72222222222222,0.8890000000000001,68.0,33.84450432,24.0,156.27
12100,1.0,20.72222222222222,0.8890000000000001,67.0,33.84450432,24.0,157.62
12101,1.0,20.72222222222222,0.8890000000000001,67.0,33.84450432,24.0,185.48
12102,1.0,20.611111111111107,0.8890000000000001,68.0,33.84450432,24.0,215.0
12103,2.0,20.611111111111107,0.8890000000000001,68.0,33.84450432,24.0,228.02
12104,1.0,20.611111111111107,0.8890000000000001,68.0,33.84450432,24.0,212.31
12105,1.0,20.72222222222222,0.8890000000000001,67.0,33.84450432,24.0,180.19
12106,1.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,173.16
12107,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,163.46
12108,1.0,20.500000000000004,0.8890000000000001,68.0,33.84450432,24.0,131.41
12109,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,118.86
12110,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,115.79
12111,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,135.28
12112,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,167.96
12113,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,194.79
12114,1.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,214.6
12115,1.0,20.500000000000004,0.8890000000000001,68.0,33.84450432,24.0,202.05
12116,1.0,20.611111111111107,0.8890000000000001,68.0,33.84450432,24.0,203.55
12117,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,170.24
12118,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,175.93
12119,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,197.08
12120,1.0,20.611111111111107,0.8890000000000001,68.0,33.84450432,24.0,211.05
12121,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,177.66
12122,1.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,146.33
12123,1.0,20.611111111111107,0.8890000000000001,66.0,33.84450432,24.0,129.99
12124,0.0,20.611111111111107,0.8890000000000001,67.0,33.84450432,24.0,106.71
12125,0.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,93.92
12126,0.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,88.63
12127,0.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,87.06
12128,0.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,86.74
12129,0.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,88.08
12130,0.0,20.38888888888889,0.8890000000000001,68.0,33.84450432,24.0,94.79
12131,0.0,20.38888888888889,0.8890000000000001,68.0,33.84450432,24.0,88.63
12132,0.0,20.38888888888889,0.8890000000000001,68.0,33.84450432,24.0,105.84
12133,1.0,20.38888888888889,0.8890000000000001,68.0,33.84450432,24.0,120.44
12134,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,115.39
12135,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,115.39
12136,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,151.07
12137,1.0,20.38888888888889,0.8890000000000001,68.0,33.84450432,24.0,180.58
12138,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,203.39
12139,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,212.08
12140,1.0,20.38888888888889,0.8890000000000001,67.0,33.84450432,24.0,213.81
12141,2.0,20.500000000000004,0.8890000000000001,67.0,33.84450432,24.0,232.75
12142,2.0,20.500000000000004,0.8890000000000001,66.0,33.84450432,24.0,279.64
12143,2.0,20.611111111111107,0.8890000000000001,66.0,33.84450432,24.0,275.06
12144,2.0,20.611111111111107,0.8890000000000001,66.0,33.84450432,24.0,250.28
12145,2.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,238.12
12146,2.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,224.94
12147,1.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,207.02
12148,1.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,182.24
12149,1.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,163.77
12150,1.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,156.75
12151,1.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,171.9
12152,1.0,20.72222222222222,0.8890000000000001,66.0,33.84450432,24.0,208.29
12153,2.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,247.59
12154,2.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,230.23
12155,2.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,233.07
12156,2.0,20.777777777777786,0.8890000000000001,65.0,33.84450432,24.0,284.69
12157,3.0,20.777777777777786,0.8890000000000001,64.0,33.84450432,24.0,418.47
12158,4.0,20.88888888888889,0.8890000000000001,63.0,33.84450432,24.0,471.51
12159,3.0,21.11111111111111,0.8890000000000001,64.0,33.84450432,24.0,346.65
12160,3.0,21.11111111111111,0.8890000000000001,63.0,33.84450432,24.0,392.98
12161,2.0,21.38888888888889,0.8890000000000001,63.0,33.84450432,24.0,303.31
12162,3.0,21.38888888888889,0.8890000000000001,62.0,33.84450432,24.0,359.04
12163,2.0,21.38888888888889,0.8890000000000001,62.0,33.84450432,24.0,261.72
12164,2.0,21.38888888888889,0.8890000000000001,62.0,33.84450432,24.0,259.27
12165,3.0,21.5,0.8890000000000001,62.0,33.84450432,24.0,328.49
12166,3.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,413.73
12167,4.0,21.611111111111114,0.8890000000000001,61.0,33.84450432,24.0,452.41
12168,3.0,21.77777777777778,0.8890000000000001,61.0,33.84450432,24.0,334.18
12169,2.0,21.888888888888893,0.8890000000000001,60.0,33.84450432,24.0,281.53
12170,5.0,21.888888888888893,0.8890000000000001,60.0,33.84450432,24.0,629.83
12171,2.0,21.888888888888893,0.8890000000000001,61.0,33.84450432,24.0,238.12
12172,2.0,21.888888888888893,0.8890000000000001,60.0,33.84450432,24.0,217.68
12173,2.0,21.77777777777778,0.8890000000000001,60.0,33.84450432,24.0,234.49
12174,6.0,21.722222222222214,0.8890000000000001,61.0,33.84450432,24.0,713.34
12175,3.0,21.722222222222214,0.8890000000000001,61.0,33.84450432,24.0,348.07
12176,2.0,21.722222222222214,0.8890000000000001,61.0,33.84450432,24.0,294.63
12177,2.0,21.77777777777778,0.8890000000000001,61.0,33.84450432,24.0,249.88
12178,1.0,21.77777777777778,0.8890000000000001,60.0,33.84450432,24.0,214.76
12179,1.0,21.722222222222214,0.8890000000000001,61.0,33.84450432,24.0,204.18
12180,1.0,21.722222222222214,0.8890000000000001,61.0,33.84450432,24.0,195.34
12181,1.0,21.611111111111114,0.8890000000000001,60.0,33.84450432,24.0,196.45
12182,1.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,166.77
12183,1.0,21.5,0.8890000000000001,62.0,33.84450432,24.0,172.38
12184,1.0,21.611111111111114,0.8890000000000001,61.0,33.84450432,24.0,184.21
12185,1.0,21.611111111111114,0.8890000000000001,61.0,33.84450432,24.0,200.47
12186,1.0,21.611111111111114,0.8890000000000001,61.0,33.84450432,24.0,211.76
12187,2.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,227.62
12188,2.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,220.13
12189,2.0,21.5,0.8890000000000001,60.0,33.84450432,24.0,228.02
12190,2.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,223.68
12191,1.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,176.4
12192,1.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,154.78
12193,1.0,21.5,0.8890000000000001,61.0,33.84450432,24.0,136.07
12194,1.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,134.41
12195,1.0,21.38888888888889,0.8890000000000001,62.0,33.84450432,24.0,181.14
12196,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,255.72
12197,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,303.08
12198,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,266.85
12199,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,275.37
12200,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,221.23
12201,2.0,21.27777777777777,0.8890000000000001,61.0,33.84450432,24.0,246.72
12202,2.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,219.81
12203,7.0,21.38888888888889,0.8890000000000001,61.0,33.84450432,24.0,774.82
12204,3.0,21.611111111111114,0.8890000000000001,61.0,33.84450432,24.0,344.83
12205,6.0,21.722222222222214,0.8890000000000001,60.0,33.84450432,24.0,678.69
12206,6.0,21.77777777777778,0.8890000000000001,60.0,33.84450432,24.0,662.12
12207,6.0,21.888888888888893,0.8890000000000001,59.0,33.84450432,24.0,675.61
12208,1.0,22.0,0.8890000000000001,60.0,33.84450432,24.0,139.23
12209,3.0,22.0,0.8890000000000001,59.0,33.84450432,24.0,348.93
12210,6.0,22.0,0.8890000000000001,59.0,33.84450432,24.0,725.97
12211,6.0,22.0,0.8890000000000001,59.0,33.84450432,24.0,701.42
12212,1.0,22.22222222222222,0.8890000000000001,59.0,33.84450432,24.0,179.01
12213,3.0,22.22222222222222,0.8890000000000001,59.0,33.84450432,24.0,418.47
12214,2.0,22.11111111111111,0.8890000000000001,59.0,33.84450432,24.0,272.22
12215,7.0,22.11111111111111,0.8890000000000001,59.0,33.84450432,24.0,788.16
12216,2.0,22.22222222222222,0.8890000000000001,59.0,33.84450432,24.0,280.11
12217,2.0,22.22222222222222,0.8890000000000001,59.0,33.84450432,24.0,272.22
12218,7.0,22.27777777777777,0.8890000000000001,59.0,33.84450432,24.0,809.23
12219,7.0,22.38888888888889,0.8890000000000001,58.0,33.84450432,24.0,795.74
12220,7.0,22.61111111111111,0.8890000000000001,57.0,33.84450432,24.0,828.89
12221,7.0,22.722222222222225,0.8890000000000001,57.0,39.60595584,24.0,834.96
12222,6.0,22.722222222222225,0.8890000000000001,57.0,39.60595584,24.0,677.66
12223,7.0,22.77777777777778,0.8890000000000001,57.0,39.60595584,24.0,813.1
12224,2.0,22.77777777777778,0.8890000000000001,57.0,39.60595584,24.0,218.55
12225,1.0,22.77777777777778,0.8890000000000001,57.0,39.60595584,24.0,201.18
12226,3.0,22.61111111111111,0.8890000000000001,58.0,39.60595584,24.0,371.9
12227,6.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,24.0,673.24
12228,2.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,24.0,312.31
12229,3.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,24.0,425.65
12230,3.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,24.0,400.95
12231,4.0,22.38888888888889,0.8890000000000001,57.0,39.60595584,24.0,531.73
12232,4.0,22.5,0.8890000000000001,57.0,39.60595584,24.0,518.15
12233,7.0,22.722222222222225,0.8890000000000001,57.0,39.60595584,24.0,840.88
12234,7.0,23.000000000000004,0.8890000000000001,56.0,39.60595584,24.0,819.42
12235,7.0,23.111111111111107,0.8890000000000001,56.0,39.60595584,24.0,761.56
12236,6.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,24.0,751.22
12237,7.0,23.111111111111107,0.8890000000000001,55.0,39.60595584,24.0,795.19
12238,7.0,22.88888888888889,0.8890000000000001,56.0,39.60595584,24.0,821.55
12239,7.0,22.88888888888889,0.8890000000000001,55.0,39.60595584,24.0,826.28
12240,7.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,24.0,818.0
12241,7.0,23.111111111111107,0.8890000000000001,55.0,39.60595584,24.0,853.59
12242,2.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,24.0,320.21
12243,2.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,24.0,263.54
12244,2.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,23.0,258.17
12245,8.0,23.111111111111107,0.8890000000000001,56.0,39.60595584,24.0,861.4
12246,2.0,23.22222222222222,0.8890000000000001,56.0,39.60595584,23.0,254.78
12247,2.0,23.22222222222222,0.8890000000000001,56.0,39.60595584,23.0,245.3
12248,2.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,23.0,243.41
12249,2.0,23.000000000000004,0.8890000000000001,56.0,39.60595584,23.0,234.49
12250,2.0,22.77777777777778,0.8890000000000001,57.0,39.60595584,23.0,251.85
12251,2.0,22.5,0.8890000000000001,57.0,39.60595584,23.0,235.6
12252,2.0,22.5,0.8890000000000001,57.0,39.60595584,23.0,224.78
12253,6.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,23.0,669.22
12254,2.0,22.38888888888889,0.8890000000000001,58.0,39.60595584,23.0,296.61
12255,2.0,22.5,0.8890000000000001,58.0,39.60595584,23.0,295.11
12256,2.0,22.61111111111111,0.8890000000000001,57.0,39.60595584,23.0,303.31
12257,2.0,22.61111111111111,0.8890000000000001,58.0,39.60595584,23.0,247.51
12258,2.0,22.61111111111111,0.8890000000000001,58.0,39.60595584,23.0,218.23
12259,1.0,22.61111111111111,0.8890000000000001,58.0,39.60595584,23.0,202.05
12260,1.0,22.722222222222225,0.8890000000000001,58.0,39.60595584,23.0,202.53
12261,1.0,22.722222222222225,0.8890000000000001,59.0,39.60595584,23.0,200.79
12262,1.0,22.722222222222225,0.8890000000000001,58.0,39.60595584,23.0,183.19
12263,1.0,22.61111111111111,0.8890000000000001,59.0,39.60595584,23.0,135.04
12264,1.0,22.5,0.8890000000000001,59.0,39.60595584,23.0,120.99
12265,0.0,22.27777777777777,0.8890000000000001,59.0,39.60595584,23.0,104.74
12266,0.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,23.0,93.84
12267,0.0,22.11111111111111,0.8890000000000001,62.0,39.60595584,23.0,90.77
12268,0.0,21.77777777777778,0.8890000000000001,63.0,39.60595584,23.0,94.24
12269,0.0,21.611111111111114,0.8890000000000001,64.0,39.60595584,23.0,98.03
12270,0.0,21.611111111111114,0.8890000000000001,64.0,39.60595584,23.0,104.89
12271,1.0,21.611111111111114,0.8890000000000001,65.0,39.60595584,23.0,124.39
12272,1.0,21.611111111111114,0.8890000000000001,65.0,39.60595584,23.0,190.21
12273,2.0,21.611111111111114,0.8890000000000001,65.0,39.60595584,23.0,227.07
12274,2.0,21.5,0.8890000000000001,64.0,39.60595584,23.0,315.63
12275,7.0,21.5,0.8890000000000001,63.0,39.60595584,23.0,844.75
12276,7.0,21.722222222222214,0.8890000000000001,63.0,39.60595584,23.0,792.82
12277,7.0,21.77777777777778,0.8890000000000001,62.0,39.60595584,23.0,762.67
12278,6.0,22.0,0.8890000000000001,61.0,39.60595584,23.0,752.09
12279,6.0,22.22222222222222,0.8890000000000001,59.0,39.60595584,23.0,748.15
12280,7.0,22.27777777777777,0.8890000000000001,59.0,39.60595584,23.0,754.78
12281,7.0,22.5,0.8890000000000001,58.0,39.60595584,23.0,758.56
12282,7.0,22.77777777777778,0.8890000000000001,58.0,39.60595584,23.0,762.98
12283,2.0,23.000000000000004,0.8890000000000001,57.0,39.60595584,23.0,218.78
12284,7.0,23.000000000000004,0.8890000000000001,57.0,39.60595584,23.0,785.48
12285,6.0,23.111111111111107,0.8890000000000001,57.0,39.60595584,23.0,667.32
12286,2.0,23.277777777777786,0.8890000000000001,56.0,39.60595584,23.0,224.78
12287,1.0,23.5,0.8890000000000001,54.0,39.60595584,23.0,189.03
12288,2.0,23.38888888888889,0.8890000000000001,55.0,39.60595584,23.0,307.18
12289,8.0,23.277777777777786,0.8890000000000001,55.0,39.60595584,23.0,876.24
12290,3.0,23.38888888888889,0.8890000000000001,55.0,39.60595584,23.0,419.1
12291,6.0,23.38888888888889,0.8890000000000001,54.0,39.60595584,23.0,664.33
12292,7.0,23.38888888888889,0.8890000000000001,55.0,39.60595584,23.0,845.86
12293,2.0,23.5,0.8890000000000001,55.0,39.60595584,23.0,272.85
12294,8.0,23.61111111111111,0.8890000000000001,54.0,39.60595584,23.0,952.64
12295,9.0,23.77777777777777,0.8890000000000001,54.0,39.60595584,23.0,980.9
12296,3.0,24.111111111111114,0.8890000000000001,53.0,39.60595584,23.0,392.58
12297,2.0,24.0,0.8890000000000001,54.0,39.60595584,23.0,315.07
12298,3.0,23.722222222222225,0.8890000000000001,54.0,39.60595584,23.0,326.52
12299,3.0,23.61111111111111,0.8890000000000001,54.0,39.60595584,23.0,338.04
12300,3.0,23.277777777777786,0.8890000000000001,55.0,39.60595584,23.0,390.45
12301,2.0,23.277777777777786,0.8890000000000001,55.0,39.60595584,23.0,322.42
12302,2.0,23.22222222222222,0.8890000000000001,56.0,39.60595584,23.0,276.64
12303,2.0,23.22222222222222,0.8890000000000001,56.0,39.60595584,23.0,284.53
12304,3.0,23.22222222222222,0.8890000000000001,56.0,39.60595584,23.0,344.04
12305,3.0,23.111111111111107,0.8890000000000001,55.0,39.60595584,23.0,400.08
12306,3.0,22.88888888888889,0.8890000000000001,56.0,39.60595584,23.0,409.63
12307,4.0,22.88888888888889,0.8890000000000001,56.0,39.60595584,23.0,484.93
12308,4.0,22.88888888888889,0.8890000000000001,55.0,39.60595584,23.0,477.03
12309,3.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,23.0,333.54
12310,2.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,23.0,313.73
12311,2.0,22.88888888888889,0.8890000000000001,55.0,39.60595584,23.0,302.37
12312,2.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,281.45
12313,1.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,214.68
12314,1.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,136.7
12315,0.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,100.24
12316,0.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,82.08
12317,0.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,74.82
12318,0.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,86.98
12319,1.0,22.5,0.8890000000000001,57.0,39.60595584,23.0,142.78
12320,1.0,22.5,0.8890000000000001,56.0,39.60595584,23.0,185.95
12321,1.0,22.38888888888889,0.8890000000000001,56.0,39.60595584,23.0,210.18
12322,2.0,22.27777777777777,0.8890000000000001,57.0,39.60595584,23.0,272.14
12323,2.0,22.38888888888889,0.8890000000000001,57.0,39.60595584,23.0,289.98
12324,4.0,22.5,0.8890000000000001,56.0,39.60595584,23.0,453.59
12325,3.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,382.87
12326,3.0,22.77777777777778,0.8890000000000001,56.0,39.60595584,23.0,364.4
12327,3.0,22.88888888888889,0.8890000000000001,56.0,39.60595584,23.0,389.5
12328,3.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,23.0,373.8
12329,4.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,23.0,451.7
12330,6.0,23.22222222222222,0.8890000000000001,55.0,39.60595584,23.0,737.57
12331,9.0,23.38888888888889,0.8890000000000001,54.0,39.60595584,23.0,998.82
12332,2.0,23.5,0.8890000000000001,54.0,39.60595584,23.0,293.29
12333,1.0,23.5,0.8890000000000001,54.0,39.60595584,23.0,200.24
12334,1.0,23.277777777777786,0.8890000000000001,55.0,39.60595584,23.0,172.38
12335,1.0,23.111111111111107,0.8890000000000001,55.0,39.60595584,23.0,133.54
12336,1.0,23.000000000000004,0.8890000000000001,55.0,39.60595584,23.0,109.79
12337,0.0,22.88888888888889,0.8890000000000001,56.0,39.60595584,23.0,101.42
12338,0.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,89.98
12339,0.0,22.722222222222225,0.8890000000000001,56.0,39.60595584,23.0,106.0
12340,1.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,140.02
12341,1.0,22.61111111111111,0.8890000000000001,57.0,39.60595584,23.0,175.61
12342,1.0,22.61111111111111,0.8890000000000001,57.0,39.60595584,23.0,204.42
12343,2.0,22.5,0.8890000000000001,57.0,39.60595584,23.0,223.76
12344,2.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,238.28
12345,2.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,217.36
12346,2.0,22.722222222222225,0.8890000000000001,56.0,39.60595584,23.0,217.6
12347,2.0,22.722222222222225,0.8890000000000001,56.0,39.60595584,23.0,231.65
12348,4.0,22.61111111111111,0.8890000000000001,56.0,39.60595584,23.0,489.03
12349,3.0,22.61111111111111,0.8890000000000001,55.0,39.60595584,23.0,428.57
12350,3.0,22.722222222222225,0.8890000000000001,55.0,39.60595584,23.0,397.47
12351,3.0,22.722222222222225,0.8890000000000001,55.0,39.60595584,23.0,424.86
12352,4.0,22.722222222222225,0.8890000000000001,55.0,39.60595584,23.0,443.17
12353,10.0,22.77777777777778,0.8890000000000001,55.0,39.60595584,23.0,1085.08
12354,9.0,22.88888888888889,0.8890000000000001,55.0,39.60595584,23.0,997.0
12355,4.0,23.111111111111107,0.8890000000000001,54.0,39.60595584,23.0,522.02
12356,7.0,23.277777777777786,0.8890000000000001,54.0,39.60595584,23.0,821.31
12357,2.0,23.38888888888889,0.8890000000000001,53.0,39.60595584,23.0,288.71
12358,2.0,23.38888888888889,0.8890000000000001,54.0,39.60595584,23.0,265.27
12359,2.0,23.277777777777786,0.8890000000000001,53.0,39.60595584,23.0,284.53
12360,2.0,23.22222222222222,0.8890000000000001,54.0,39.60595584,23.0,256.27
12361,2.0,23.111111111111107,0.8890000000000001,54.0,39.60595584,23.0,251.46
12362,2.0,23.000000000000004,0.8890000000000001,54.0,39.60595584,23.0,322.65
12363,3.0,23.000000000000004,0.8890000000000001,54.0,39.60595584,23.0,413.65
12364,3.0,23.111111111111107,0.8890000000000001,54.0,39.60595584,34.0,375.37
12365,5.0,23.111111111111107,0.8890000000000001,55.0,39.60595584,34.0,612.71
12366,2.0,23.111111111111107,0.8890000000000001,56.0,39.60595584,34.0,269.3
12367,9.0,23.000000000000004,0.8890000000000001,57.0,39.60595584,34.0,1005.6
12368,4.0,23.000000000000004,0.8890000000000001,58.0,39.60595584,34.0,489.42
12369,9.0,22.722222222222225,0.8890000000000001,59.0,39.60595584,33.0,1045.07
12370,3.0,22.5,0.8890000000000001,59.0,39.60595584,33.0,419.02
12371,2.0,22.38888888888889,0.8890000000000001,60.0,39.60595584,33.0,266.93
12372,2.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,33.0,220.52
12373,2.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,33.0,217.05
12374,2.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,33.0,221.78
12375,2.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,33.0,233.07
12376,2.0,22.11111111111111,0.8890000000000001,61.0,39.60595584,33.0,240.73
12377,2.0,22.0,0.8890000000000001,62.0,39.60595584,33.0,230.15
12378,2.0,22.0,0.8890000000000001,62.0,39.60595584,33.0,261.4
12379,2.0,22.0,0.8890000000000001,62.0,39.60595584,34.0,279.79
12380,2.0,22.0,0.8890000000000001,62.0,39.60595584,34.0,239.86
12381,1.0,22.0,0.8890000000000001,61.0,39.60595584,34.0,203.79
12382,2.0,21.888888888888893,0.8890000000000001,62.0,39.60595584,34.0,303.95
12383,3.0,22.0,0.8890000000000001,61.0,39.60595584,34.0,401.1
12384,7.0,22.11111111111111,0.8890000000000001,61.0,39.60595584,34.0,848.62
12385,4.0,22.11111111111111,0.8890000000000001,61.0,39.60595584,34.0,449.25
12386,6.0,22.22222222222222,0.8890000000000001,60.0,39.60595584,34.0,728.73
12387,4.0,22.38888888888889,0.8890000000000001,60.0,39.60595584,34.0,513.58
12388,3.0,22.5,0.8890000000000001,60.0,39.60595584,34.0,393.76
12389,9.0,22.61111111111111,0.8890000000000001,60.0,39.60595584,34.0,974.51
12390,4.0,22.61111111111111,0.8890000000000001,60.0,39.60595584,34.0,511.13
12391,3.0,22.61111111111111,0.8890000000000001,60.0,39.60595584,34.0,420.76
12392,4.0,22.61111111111111,0.8890000000000001,59.0,39.60595584,34.0,482.87
12393,3.0,22.722222222222225,0.8890000000000001,60.0,39.60595584,34.0,329.99
12394,2.0,22.722222222222225,0.8890000000000001,60.0,39.60595584,34.0,270.32
12395,2.0,22.61111111111111,0.8890000000000001,60.0,39.60595584,34.0,245.86
12396,2.0,22.61111111111111,0.8890000000000001,61.0,39.60595584,34.0,268.75
12397,3.0,22.5,0.8890000000000001,62.0,39.60595584,34.0,363.93
12398,10.0,22.38888888888889,0.8890000000000001,62.0,39.60595584,34.0,1092.98
12399,3.0,22.5,0.8890000000000001,62.0,39.60595584,34.0,383.27
12400,2.0,22.5,0.8890000000000001,62.0,39.60595584,34.0,296.84
12401,1.0,22.5,0.8890000000000001,62.0,39.60595584,34.0,205.52
12402,1.0,22.5,0.8890000000000001,61.0,39.60595584,34.0,153.51
12403,0.0,22.38888888888889,0.8890000000000001,60.0,39.60595584,34.0,100.79
12404,0.0,22.27777777777777,0.8890000000000001,61.0,39.60595584,34.0,85.79
12405,1.0,22.22222222222222,0.8890000000000001,61.0,39.60595584,34.0,111.52
12406,1.0,22.27777777777777,0.8890000000000001,61.0,39.60595584,34.0,156.99
12407,2.0,22.27777777777777,0.8890000000000001,61.0,39.60595584,34.0,217.21
12408,2.0,22.38888888888889,0.8890000000000001,60.0,39.60595584,34.0,229.99
12409,1.0,22.38888888888889,0.8890000000000001,61.0,39.60595584,34.0,182.95
12410,1.0,22.38888888888889,0.8890000000000001,61.0,39.60595584,34.0,131.25
12411,1.0,22.38888888888889,0.8890000000000001,60.0,39.60595584,34.0,120.6
12412,1.0,22.27777777777777,0.8890000000000001,61.0,39.60595584,34.0,107.89
12413,0.0,22.27777777777777,0.8890000000000001,60.0,39.60595584,34.0,85.32
12414,0.0,22.27777777777777,0.8890000000000001,60.0,39.60595584,34.0,74.82
12415,0.0,22.27777777777777,0.8890000000000001,60.0,39.60595584,34.0,75.45
12416,1.0,22.22222222222222,0.8890000000000001,60.0,39.60595584,34.0,108.52
12417,1.0,22.22222222222222,0.8890000000000001,60.0,39.60595584,34.0,142.38
12418,1.0,22.27777777777777,0.8890000000000001,60.0,39.60595584,34.0,174.27
12419,1.0,22.27777777777777,0.8890000000000001,60.0,39.60595584,34.0,196.05
12420,1.0,22.27777777777777,0.8890000000000001,59.0,39.60595584,34.0,194.63
12421,1.0,22.27777777777777,0.8890000000000001,58.0,39.60595584,34.0,178.45
12422,1.0,22.27777777777777,0.8890000000000001,59.0,39.60595584,34.0,187.77
12423,2.0,22.27777777777777,0.8890000000000001,58.0,39.60595584,34.0,223.28
12424,2.0,22.27777777777777,0.8890000000000001,58.0,39.60595584,34.0,222.81
